ID,Volume,Part,Page,Date,Date_cleaned,Date_certainty,Author,Author_certainty,Author_Wkdt,sex or gender,VIAF cluster ID,Title,Imprint,Quotation,Headnote,Index_category,language
part4_p98_a9,Vol.3,Part IV,p98-99,1791.,1791,high,"D'Israeli, Isaac.",high,Isaac D'Israeli,male,37165645,"Curiosities of Literature,","1 vol, p. 503.","The Living Language.
Chaucer, Gower, Lydgate, and an infinite number of
excellent writers, have fallen martyrs to their patriotism
by writing in their mother tongue. Spenser is not always
intelligible without a glossary.","[Reprinted in the 4th edn., 1798, vol. i, p. 586, but not reprinted in later editions. D'Israeli added to and enlarged this book for many years; vol. ii was added in 1793, vol. iii in 1817, vols. iv and v in1823, and vol. vi In 1834. By 1841 twelve editions had appeared, each revised and altered. For further Chaucer references in the completed work, see below, 1793, 1796, and above, pt. i, 1807, 1823, 1834.]",,en
part4_p99_a1,Vol.3,Part IV,p99,1791.,1791,high,"[Huddesford, George.]",medium,George Huddesford,male,24467099,Salmagundi;,"a miscellaneous combination of Original Poetry, p. 143.","Monody on the death of Dick, an academical cat.
Cat-Gossips full of Canterbury Tales.",,,en
part4_p99_a2,Vol.3,Part IV,p99,1791.,1791,high,Unknown.,low,Unknown,,,"Imitation of Chaucer,","[in] The Bee [edited] by James Anderson, LL.D., Edinburgh, vol. iv, Aug. 11, 1791, p. 182.","Right wele of learnet clerkis is it saide,
That wemenheid for mannis use is made.",,"imitations,particularImitators,anonymous",en
part4_p99_a3,Vol.3,Part IV,p99,1792.,1792,high,"Cary, Henry Francis.",high,Henry Francis Cary,male,54579575,"Letter to Miss Seward,","[dated] 7 May 1792, [printed in] Memoir of the Rev. H. F. Cary, 1847, 2 vols., vol. i, p. 42.","Our greatest English poets, Chaucer, Spenser, and Milton,
have been professed admirers of the Italians.
[For Miss Seward's letter in reply to this, see above, pt. i, p. 494.]",,,en
part4_p99_a5,Vol.3,Part IV,p99,1792.,1792,high,"Tyson, —; and G., D. R. H.",low,Unknown,,,"Letters on a portrait of Chaucer,","[in] The Gentleman’s Magazine, July, Aug., vol. lxii, pp. 614, 714.",,,"biography,portraits,original",N/A
part4_p99_a6,Vol.3,Part IV,p99,1792.,1792,high,"Mercier, Richard Edward; Sigla; and Unknown.",high,"Mercier, Richard Edward; Sigla; and Unknown.",male,,"Articles, etc.,","[in] The Gentleman's Magazine, April, Sept. and Nov., vol. lxii, pp. 326, 805, 1022.","[Boke of Fame, ed. Caxton; Chaucer's house; review of
Lipscombe's Pardoner's Tale.]",,,en
part4_p99_a7,Vol.3,Part IV,p99-100,1793.,1793,high,"D'Israeli, Isaac.",high,Isaac D'Israeli,male,37165645,"Curiosities of Literature,","2 vols., 1793, vol. ii, pp. 217, 286, 469. (14th edn., 3 vols., 1849, vol. i, p. 274, pp. 499, 508.)","[p.217] Chaucer is a notorious imitator and lover of them [the
Romances.
Italian Romances]; his Knight's Tale is little more than a
paraphrase of Boccaccio’s Teseide.
Poet Laureat.
[p.286] Gower and Chaucer were laureates.
[p. 469] Natural Productions resembling artificial compositions.
There is preserved in the British Museum a black stone,
on which nature has sketched a resemblance of the portrait
of Chaucer. [See above, App. A., 1778, Rymsdyk.]",,"biography,portraits,modern",en
part4_p9_a1,Vol.3,Part IV,p9,1501.,1501,high,"Douglas, Gavin.",high,Gavin Douglas,male,41866426,The Palis of Honoure.,"(Poetical Works, ed. J. Small, 1874, vol. i, p. 22.) [1st ed. in B.M., Copland [1553]. sig. C4 b.]","Thair wes Arsyte, and Palemon alswa
Accumpanyit with fare Emylya,
The quene Dido with hir fals luf Enee,
Trew Troylus, vnfaythfull Cressida.
[Mr. Rollins says: “The context makes it almost
certain that Douglas had in mind the Legend of Good
Women (cf. Miss Spurgeon’s quotation, p. 71, from Douglas)
as well as the Troilus and the Knight's Tale. There are
other allusions in Douglas similar to this."" See also above,
pt. i, p. 65.]",,"works,otherSeparateWorks,troilus",en
part4_p9_a3,Vol.3,Part IV,p9-10,[c. 1507.],[c. 1507],low,"Skelton, John.",high,John Skelton,male,29549101,Phyllyp Sparowe.,"(Works, ed. A. Dyce. 1855, I, 84-86), ll. 672 ff. [Earliest ed. in B.M., Kele [1545?], sig. B 8b-C 1b.] [See also above, pt. i, p. 68.]","[Rollins 6.]
And though I can expounde
Of Hector ot Troye,...
And of the loue so hote
That made Troylus to dote
Vpon fayre Cressyde,
And what they wrote and sayd,
And of theyr wanton wylles
Pandaer [sic] bare the bylles
From one to the other;
His maisters loue to further,
Sometyme a presyous thyng.
An ouche, or els a ryng;
From her to hym agayn
Somtyme a prety chayn,
Or a bracelet of her here;
Prayd Troylus for to were
That token for her sake;
How hartely he dyd it take,
And moche therof dyd make
And all that was in vayne,
For she dyd but fayne;
The story telleth playne...
Disparaged is her fame;
And blemysshed is her name,
In maner half with shame;
Troylus also hath lost
On her moch loue and cost,
And now must kys the post;
Pandara [sic], that went betwene,
Hath won nothing, I wene,
But lyght for somer grene;
Yet for a speciall laud
He is named Troylus baud,
Of that name he is sure,
Whyles the world shall dure.",,"works,otherSeparateWorks,troilus",en
part4_p3_a1,Vol.3,Part IV,p3,"1391, June 17.","1391, June 17",high,Unknown.,low,Unknown,,,Writ commanding Chaucer to deliver to John Gedney the ofice of Clerk of the Works.,"Exch. Q. R. Accounts, Works 502|10. (Kirk 236.)",,,"biography,life-records,",N/A
part4_p6_a2,Vol.3,Part IV,p6,1450[-51].,1450[-51],medium,"Cumberworth, Sir Thomas.",high,"Cumberworth, Sir Thomas.",male,,"Will,","made 15 Feb. 1450-51. [In Bishop Marmaduke Lumley’s Register at Lincoln; printed in Lincoln Diocese Documents, 1450-1544, ed. Andrew Clark, E. E. T. Soc., 1914, p. 49.]","And I will my nese Annes... haue... my boke of
the talys of cantyrbury.",,"manuscripts,,",en
part4_p9_a2,Vol.3,Part IV,p9,[n.b. 1506.],[n.b. 1506],low,Unknown.,low,Unknown,,,"Verses,","written on the flyleaf of a copy of Durandus, Rationale Divinorum Officiorum, Lyons, 1506, printed in Notes and Queries, ser. i, vol. vii, pp. 568-9, 11 June 1853, by W. H. G.","[Stanza 4th and last begins:]
O ye imps of Chynner [i. e. Chaucer], ye Lydgatys pene,
With the spright of books ye goodly inspirryd,
Ye Ynglyshe poet [etc.].",,,en
part4_p36_a2,Vol.3,Part IV,p36,1568.,1568,high,Stewart.,high,Stewart.,male,,"Furth ouer the Mold at Marrow as I ment,","[a poem, in] the Bannatyne MS. (Ed. Hunterian Club, 1896, [1873-1901], 4 vols., vol. iv, pp. 774-76.)","[Rollins 21.]
[The poet says that as he was walking out he met a man:]
I sperit his name and he said, Panderus,
That sumtyme seruit the gud knycht Troyelus.
[Pandarus then launches into a tirade against women.]",,"works,otherSeparateWorks,troilus",en
part4_p37_a1,Vol.3,Part IV,p37,1568.,1568,high,Wedderburn.,high,Wedderburn.,male,,"My Luve was fals and full of Flattry,","[a poem, signed] “Finis quod Weddirburne,” [in the] Bannatyne MS. (Ed. Murdoch, Hunterian Club, vol. iv, p. 760; also in Sibbald’s Chronicle of Scottish Poetry, vol. iii, p. 235.) [st. 3] The skorne that I gatt micht bene maid ane farss, [Rollins 24.] Quhilk excedit the skorne of Absolone, Quhen the hett culter wes schott in his herss, Be clerk Nicolus and his luve Allesone, As Canterberry Tailis makis mentioun; Yit I suspekkit nocht bot scho wes trew, Bot I wes all begylit, quhilk sair I rew. [Cf. The Miller’s Tale.—In Stanza 7 of this same poem the author refers to, and quotes a line from, the Testament of Cresseid, rather conclusive proof that he, too, thought that work to have been written by Chaucer.]","[a poem,
signed] “Finis quod  Weddirburne,” [in the] Bannatyne MS. (Ed.
Murdoch, Hunterian Club, vol. iv, p. 760; also in Sibbald’s
Chronicle of Scottish Poetry, vol. iii, p. 235.)
[st. 3] The skorne that I gatt micht bene maid ane farss,
[Rollins 24.]
Quhilk excedit the skorne of Absolone,
Quhen the hett culter wes schott in his herss,
Be clerk Nicolus and his luve Allesone,
As Canterberry Tailis makis mentioun;
Yit I suspekkit nocht bot scho wes trew,
Bot I wes all begylit, quhilk sair I rew.
[Cf. The Miller’s Tale.—In Stanza 7 of this same poem
the author refers to, and quotes a line from, the Testament
of Cresseid, rather conclusive proof that he, too, thought
that work to have been written by Chaucer.]",,,en
part4_p37_a3,Vol.3,Part IV,p37-38,[1570.],[1570],medium,"B., R.",low,Unknown,,,A new balade entituled as foloweth. To such as write in Metres.,... [B.M. Huth 50 (13).],"[Rollins 25.]
Wyshyng all them that wyll adresse
Their pen to metres, let them not spare
To follow Chawcer, a man very rare,
Lidgate, Wager, Barclay and Bale,
With many other that excellent are,
In these our dayes, extant to sale.","[Licensed on or soon after July 22, 1570. See B.M. Cat. Huth Bequest, 50 (35).]",,en
part4_p38_a2,Vol.3,Part IV,p38,1572.,1572,high,"T[urbervile ?], G[eorge ?].",high,George Turberville,male,62345790,"The Letter of G. T. to his very friend H. W. concerning this worke,","[dated August 10, 1572, prefixed to George Gascoigne’s] The aduentures of Master F. I. [Ferdinando Jeronimi in] A Hundreth Sundrie Flowers, [1573] p. 203. (Com plete Poems of Gascoigne, ed. W. C. Hazlitt, vol. i, p. xxxix.)","[Rollins 26.]
And the more pitie, that amongst so many toward wittes
no one hath bene hitherto encouraged to followe the trace of
that worthy and famous Knight Sir Geffrey Chaucer, and
after many pretie deuises spent in youth, for the obtayning
a worthles victorie, might consume and consummate his age
in discribing the right pathway to perfect felicitie, with the
due preseruation of the same.",,,en
part4_p42_a2,Vol.3,Part IV,p42-43,1579.,1579,high,"A Student in Cambridge. [C., J.?]",low,"A Student in Cambridge. [C., J.?]",male,,A poore Knight his Pallace of priuate pleasures. ....,"Written by a student of Cam bridge, and published by I. C. Gent. [No early ed. in B.M.] (Ellis’s Three Collections, sign. B iiii b.)","[Rollins 33.]
And as I pryed by chaunce, I saw a damsell morne,
With ragged weedes, and Lazers spots, a wight to much
forlorne.
Quoth Morpheus doost thou see, wheras that caytiffe
Iyes,
Much like the wretched Crocodill, beholde now how shee
cryes.
That is Pandare his Nice, and Calcas only childe,
By whose deceites and pollicies, young Troylus was
beguilde.
Shee is kept in affliction where many other are,
And veweth Troylus Iying dead, vpon the Mount of Care.
Shee wepte, shee sighed, shee sobd, for him shee doth
lament,
And all too late, yet to to vaine, her facte she doth
repent:
How could that stedfast knight, (quoth I) loue such a
dame?
Morpheus replied in beauty bright, shee bare away the
fame:
Till that shee had betrayed, her Troylus and her dere,
And then the Gods assigned a plague, and after set her
here.
[This remarkable combination of Chaucer's and Henry¬
son’s stories is equalled by another passage at sign. F. For
one at sign. C iii b, see above, pt. i, p. 119.]",,,en
part4_p53_a2,Vol.3,Part IV,p53,[1600?],[1600?],low,"Atkinson, —, of Cambridge?",high,"Atkinson, —, of Cambridge?",male,,,"[About this time was christened Troilus Atkinson, later a bookseller. See Bibl. Soc. Dictionary of Printers, 1668-1725. His parents' names and the date of his birth are unknown. There was also a Sir Troilus Turberville, a Royalist, who was killed in the Civil War, and who was probably rather younger. These are the only definitely Chaucerian christian names that we have found.]",,,"works,otherSeparateWorks,troilus",N/A
part4_p55_a2,Vol.3,Part IV,p55,[n.b. 1602.],[n.b. 1602],low,"Goddard, William.",high,William Goddard,male,,Verses,"written on the back of the portrait in a copy of Chaucer’s works, 1602, being No. 117 in a list, c. 1917, of books offered for sale by Mr. G. H. Last, of Bromley.]","It thou yll-rellishe Chaucer for his ryme,
Consider when he liud, the age and time,
And thou't saie old Geffrye neatlie writt
And shows both elloquence and curious witt,
Noe age did ere afford a merryer vaine,
Yet divd into a deepe and sollid straine.
WILLYAM GODDARD.",,,en
part4_p56_a5,Vol.3,Part IV,p56-57,1606.,1606,high,Unknown.,low,Unknown,,,Licence to print The Ploughman's Tale,"(as Chaucer’s), [in] Registers of the Stationers' Company of London (Arber's Transcript, III, 310).","[Rollins 57.]
17. Januarij [1605/6]
Samuel Macham
Mathue Cooke.
Entred for their copy... A book called the
ploughmans tale shewinge by the doctrine and lyves
of the popishe clergie that the pope is Ante christ and they
his Ministers. written by Sir Geffrey Chawcer amongst
his Canterbury Tales and nowe sett out apart from the
rest with A short exposition of the woordes and matter for
the capacity and understandinge of the sympler sort of
readers. . . . . . . . . . . . . . . . vjᵈ
[For the edition see above, vol. i, p. 177.]",,,en
part4_p71_a8,Vol.3,Part IV,p71-72,[1650? or 1660?],[1650? or 1660?],low,"Marvell, Andrew.",high,Andrew Marvell,male,39381003,"Tom May’s Death,","[in] Miscellaneous Poems, 1681, p. 37. (Poems and Satires, ed. G. A. Aitken, vol. ii, p. 13.)","Poor poet thou, and grateful senate they
. . . . To lead thee home.
If that can be thy home where Spenser lies
And reverend Chaucer; but their dust does rise
Against thee, and expel thee from their side,
As the eagle’s plumes from other birds divide.","[May died in 1650, and was buried in Westminster Abbey; at the Restoration his body was removed. It has been suggested that the poem was written after the latter event, and that the lines here quoted refer to it; but this seems to require too wanton a malignity in Marvell.]",,en
part4_p73_a3,Vol.3,Part IV,p73,[1659-61.],[1659-61],medium,"“Montelion, Knight of the Oracle."" [Phillips, John.]",medium,John Phillips,male,120700881,Montelion... or the Prophetical Almanack.,,"[In the issue for 1660 (no doubt issued the previous
year) Chaucer is named in the Calendar at 13th Jan.; in
that for 1662 (copy in Bodl.) “Chaucer's Millar"" occurs at
23rd Nov. There is no Chaucer allusion in 1661.]",,,en
part4_p77_a4,Vol.3,Part IV,p77,1686.,1686,high,"Chaucer junior, ps.",high,"Chaucer junior, ps.",male,,"Canterbury Tales, composed for the enter tainment of all ingenions young men and maids at their merry meetings.",,,"[A jest-book, connected with Chaucer by the title only. There is a copy in the Pepys Library, and one of a much later editton in B.M.]","bookTitles,,",N/A
part4_p78_a1,Vol.3,Part IV,p78,[1686?],[1686?],low,"W., W.",low,Unknown,,,"[Preface to his pt. 3 of Richard Johnson's] The Seven Champions of Christendom,",sign. A 3 b.,"[Rollins 76.]
If I have soared above the heigth [sic] of the Language
in the two former parts, know that our speech is refined
since they were writ, Chaucer whose lines did excel for
Eloquence in his days, is now despized for plain and rustick,
even by those who scarcely know what language is.","[A copy of this edition, following Johnson's pts. 1, 2, ed. 1687, is in the Pepys Library. The imprint is cropped and the date doubtful ; it may be the same as that of 1696(?) in B.M., which also has the date cropped. None earlier is known. Johnson's work first appeared in 1596-7.]",,en
part4_p80_a1,Vol.3,Part IV,p80-81,1691.,1691,high,G[ibson] E[dmund].,high,Edmund Gibson,male,54501262,"Polemo-Middinia. Carmen Macaronicum. Autore Gulielmo Drummundo,... accedit Jacobi id nominis Quinti, Regis Scotorum, Cantilena Rustica vulgo inscripta Christs Kirk on the Green. Recensuit, Notisque illustravit,","E. G. Oxonii ... 1691. [Illustrative quotations from Chaucer, printed in black-letter, in] Notes, pp. 4, 9, 10, 11, 12, 17.","[p.4] Qui pottas ᵇdihtavit.
Note b. Purgavit, à Sax. dihtan. She gan the house to
dight, Chaucer.
[p.9] Cartes stabbatus ᶠ greitans.
Note f. Flens, plorans. Anglis Borealibus & Scotis to
graet,... For want of it I grone and grete. Chaucer.
[p. 10] Sic fraya fuit, sic ᵃguisa peracta est.
Note a. Mendose, ausim dicere, pro guerra, unde nostrum
‘war.’ Guerring, brawling. Chaucer. Better is a morsell
or little gobbet of bread with joy, than an house filled
full of delices, with chiding and guerring.
[p.11] To dance these Damosels them ‘dight.
Note c. Prepare, provide; à Sax. dihtan, parare, instruere.
Vox Chaucero usitatissima. Dighteth his dinner.—To bed
thou wolt the dight.—His instruments would he dight.—
He was aie the first in armes dight.—He doth his shippes
dight.
[p.12] Her ᵈIyre was like the Lilly.
Note d. Complexion, countenance, à Cimbrico hlyre...
Cui consonant illa Chauceri.
–Saturne his lere was like the lede
–Thy lustie lere overspredde with spottes blacke.
Vel forsan ‘laugh,’ ‘smile,’ à Cimbr. hlyr... Huic
concinit & istud Chauceri— And nere I went and gan
to lere.
[p. 15]  Aᵃ yape young man that stood him niest.
Note a. Insulting, vaunting.
And saied to me in great jape,
Yelde thee, for thou may not escape. Chaucer.
An hasty kinsman called Hary,
That was an Archer keen,
‘Tyed up a tackel withoutten tary.
Note e. Made ready an arrow.
Well could he dresse his tackle yomanly.
Chaucer.
He straight up to his eare drough
The strong bow, that was so tough,
And shot at me, so wonder smart,
That through mine eye unto mine hart
The takell smote, and depe it went. Id.
He shote at me full hastely
An arowe, named Companie,
The which takell is full able
To make these Ladies merciable. Id.
[p. 17] ᵉIt was no mowes.
Note c. It was no jesting matter. Of the foule mowes
and of the reproves that men saied to him. Chaucer.
And ᵍbickered him with Bowes.
Note g. Pelted, invaded. We two shall have a biker.
Chaucer.",,,en
